id,text,true_label,pred_label,prob_ham,prob_smishing,prob_spam
224,hope you are feel great pl fill me in abiola,ham,ham,0.997259915899498,0.0015670131628642333,0.0011730709376391551
225,well i know z will take care of me so no worri,ham,ham,0.997618372261671,0.001343320757558873,0.0010383069807721735
226,huh 6 also cannot then onli how mani mistak,ham,ham,0.9939287331459933,0.003250301379724736,0.002820965474282695
227,phoni award today voda number end xxxx are select to receiv a award if you have a match pleas call quot claim code standard rate app,smishing,smishing,0.00477111959698561,0.9942868117365823,0.0009420686664290253
228,i take it we didn t have the phone callon friday can we assum we won t have it thi year now,ham,ham,0.9936382430460317,0.0047428847009172185,0.0016188722530513758
229,we regret to inform you that your nab card is now lock to unlock pleas updat secur detail at,smishing,ham,0.8448887355955071,0.13237534996042544,0.022735914444067848
230,hi where you you in home or calicut,ham,ham,0.9914119578284363,0.004665379189301326,0.003922662982261558
231,u gd lor go shop i got stuff to do u wan 2 watch infern affair a not come lar,ham,ham,0.9963163289143401,0.0018411361718630845,0.0018425349137969917
232,claim a shop spree just call now have you won mobstorequiz10ppm,smishing,ham,0.537598660801697,0.4281677616142145,0.034233577584087994
233,you made my day do have a great day too,ham,ham,0.9967441979412281,0.001942004262428199,0.0013137977963451966
234,dear custom your pyatm wallet ha been book and hold your amount pleas complet your kyc contact custom care,smishing,smishing,0.04756096150703231,0.946799939733365,0.005639098759600201
235,oi ami parchi na re kicchu kaaj kort iccha korch na phone ta tul na plz plz,ham,ham,0.9266984664675666,0.04133654844239137,0.03196498509004349
236,goodmorn sleep ga,ham,ham,0.9664404089823655,0.016634165652956636,0.01692542536467774
237,dear how you are you ok,ham,ham,0.9975402072815768,0.0020774166028628186,0.0003823761155601796
238,the world suffer a lot not becaus of the violenc of bad peopl but becaus of the silenc of good peopl gud night,ham,ham,0.9956349867473785,0.0019323846656217687,0.0024326285870024302
239,u repeat e instruct again wat s e road name of ur hous,ham,ham,0.9615024084451259,0.015605657210234226,0.022891934344638164
240,7 wonder in my world 7th you 6th ur style 5th ur smile 4th ur person 3rd ur natur 2nd ur sm and 1st ur love friendship love u dear,ham,ham,0.9685760721950728,0.01494872124413968,0.016475206560785178
241,sorri i ll call later i am in a meet,ham,ham,0.9992184950662658,0.0004190510689252518,0.00036245386481036974
242,puriti of friendship between two is not about smile after read the forward messag it about smile just by see the name gud even and stay bless,ham,ham,0.9937269021110636,0.0031525380458088687,0.003120559843128213
243,stop know me so well,ham,ham,0.9872944499571594,0.00541616120266074,0.007289388840178858
244,she just broke down a list of reason whi nobodi s in town and i can t tell if she s be sarcast or just faggi,ham,ham,0.9971695894656859,0.0013132237475104857,0.0015171867868071101
245,under the sea there lay a rock in the rock there is an envelop in the envelop there is a paper on the paper there are 3 word guess,ham,ham,0.9855549277495724,0.009563468102612448,0.004881604147815186
246,save money on wed lingeri at choos from a superb select with nation deliveri brought to you by weddingfriend,spam,ham,0.8948717830705036,0.07216402433814872,0.032964192591347176
247,yup how noe leh,ham,ham,0.9880035576689561,0.006370465808282608,0.005625976522762131
248,ard 4 lor,ham,ham,0.9834289098316832,0.009173956627785466,0.007397133540531559
249,messag some text miss sender name miss number miss sent date miss miss u a lot that y everyth is miss sent via fullonsm com,ham,ham,0.9846344186711022,0.008899145557228299,0.006466435771668613
250,well am offici in a philosoph hole so if u wanna call am at home readi to be save,ham,ham,0.9951949245131746,0.0025307976572735767,0.00227427782955188
251,like a person size or what,ham,ham,0.9707458775690042,0.015091982754417496,0.01416213967657979
252,dear v0daf0n custom you are a 5 00 winner of guarante caller prize thi is our final attempt to contact you to claim call now,smishing,smishing,0.002512779477168622,0.9964640961678616,0.0010231243549727652
253,onli if you promis your get out as soon as you can and you ll text me in the morn to let me know you made it in ok,ham,ham,0.9997266316251846,0.00017143882266334564,0.00010192955215421254
254,miss you too pray inshah allah,ham,ham,0.9581665990353704,0.023689694887945773,0.018143706076683516
255,free unlimit hardcor porn direct 2 your mobil txt porn to get free access for 24 hr then chrgd 50p per day txt stop 2exit thi msg is free,spam,spam,0.42861185366321325,0.13584915858348204,0.43553898775330513
256,erm woodland avenu somewher do you get the parish magazin hi telephon number will be in there,ham,ham,0.9966215770972516,0.0016415428935898726,0.0017368800091588368
257,like i made him throw up when we were smoke in our friend s car one time it wa awesom,ham,ham,0.9987878315565808,0.0006713243385066642,0.0005408441049153593
258,sm ac sptv the new jersey devil and the detroit red wing play ice hockey correct or incorrect end repli end sptv,spam,ham,0.8077646160404057,0.05222914001306939,0.14000624394652142
259,he is there you call and meet him,ham,ham,0.993846819953866,0.0040071197693259016,0.0021460602768093983
260,i like your new hous,ham,ham,0.9459412357077925,0.027524057611172027,0.026534706681035955
261,im done just studyn in librari,ham,ham,0.9721475842946922,0.01386396919814325,0.013988446507164281
262,may b approv panalam but it should have more post,ham,ham,0.9841971417402806,0.007645338611043041,0.00815751964867649
263,ok then i will wait for then u talk to me,ham,ham,0.9981023248456914,0.0011088040905067344,0.0007888710638021127
264,so i pay first lar then when is da stock comin,ham,ham,0.9906353691466012,0.004561463201613048,0.004803167651784853
265,repli with your name and address and you will receiv by post a week complet free accommod at variou global locat ph p,smishing,ham,0.8074281508832093,0.13430394720690803,0.058267901909881556
266,you will go to walmart i ll stay,ham,ham,0.9827572212097269,0.010539076901928771,0.006703701888343751
267,if you hear a loud scream in about lt gt minut it caus my gyno will be shove thing up me that don t belong,ham,ham,0.9994209380016223,0.0002906950165020313,0.0002883669818752748
268,we left alreadi we at orchard now,ham,ham,0.9852428722283089,0.009633777262657916,0.005123350509032017
269,miss your call caus i wa yell at scrappi miss u can t wait for u to come home i m so lone today,ham,ham,0.9972057749107823,0.0021476386123351495,0.0006465864768837258
270,k my roommat also want a dubsack and anoth friend may also want some so plan on bring extra i ll tell you when they know for sure,ham,ham,0.9994296717586466,0.00029192258918529394,0.00027840565216982136
271,so when do you wanna gym harri,ham,ham,0.9754556554857668,0.013751135951917072,0.010793208562317573
272,yep at derek s hous now see you sunday lt 3,ham,ham,0.9935451656634082,0.0033839811616394213,0.003070853174950759
273,so do you have samu shoulder yet,ham,ham,0.9914263539719588,0.007350214262117077,0.0012234317659246114
274,aight call me onc you re close,ham,ham,0.9906211359287866,0.006766559372657279,0.002612304698556716
275,it s ok i noe u re busi but i m realli too bore so i msg u i oso dunno wat colour she choos 4 me one,ham,ham,0.9991945697296802,0.0003772132628568356,0.0004282170074646327
276,boltblu tone for p repli poli or mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come with me or stop 4 more tone txt more,spam,ham,0.8042464233497358,0.026781036437152985,0.16897254021310776
277,that s the thing with ape u can fight to the death to keep someth but the minut they have it when u let go that it,ham,ham,0.998661913256714,0.0007668583541519992,0.0005712283891346969
278,you got call a tool,ham,ham,0.97082006446426,0.018369935548748655,0.01080999998699273
279,stop call everyon say i might have cancer my throat hurt to talk i can t be answer everyon call if i get one more call i m not babysit on monday,ham,ham,0.9929729281526324,0.003259848456761539,0.003767223390604916
280,i just realli need shit befor tomorrow and i know you won t be awak befor like 6,ham,ham,0.9932556750182431,0.0038942604616973475,0.0028500645200620852
281,u still paint ur wall,ham,ham,0.943222326170966,0.03198858809772312,0.02478908573131082
282,appl id buxcx7gbvwwccod final notif your appl 1d is due to expir today prevent thi by confirm your appl id at appl inc,smishing,ham,0.48153966916217406,0.471520745667863,0.04693958516996612
283,are you plan to come chennai,ham,ham,0.9970264166273818,0.001875286256241738,0.0010982971163770153
284,i m in class will holla later,ham,ham,0.9894720308134621,0.005480329987683637,0.005047639198855963
285,lmao ok i wont be need u to do my hair anymor,ham,ham,0.9977300975389076,0.0011132356559589555,0.0011566668051342926
286,i said it okay sorri,ham,ham,0.9814924589505316,0.010176850780838777,0.008330690268628167
287,appl ha detect an unauthor sign in to your cloud account if thi messag goe without repli appl will be forc to suspend your account pleas verifi thi icloud devic by send your correct appl id and password via text messag,smishing,ham,0.8838562615517839,0.09797994831034962,0.01816379013786649
288,singl line with a big mean miss anyth 4 ur best life but don t miss ur best life for anyth,ham,ham,0.9817203049443124,0.008170624748323092,0.010109070307363278
289,goodo ye we must speak friday egg potato ratio for tortilla need,ham,ham,0.9739726830004043,0.015056552053112075,0.010970764946483134
290,i went to ur hon lab but no one is there,ham,ham,0.989490926179846,0.005031962039959364,0.005477111780194193
291,thi is one of the day you have a billion class right,ham,ham,0.9926145884925061,0.004945158687516229,0.002440252819976994
292,thank u,ham,ham,0.9484040418010005,0.03167228137495286,0.019923676824046246
293,err cud do i m go to at 8pm i haven t got a way to contact him until then,ham,ham,0.9931533456968483,0.004130861109547266,0.0027157931936072723
294,nova medic center conduct a shoulder pain clinic on mar 5th consult our renown shoulder specialist dr mahesh reddi dr jatti call,spam,ham,0.8755689790727291,0.08128899157778156,0.043142029349489214
295,hi the sexychat girl are wait for you to text them text now for a great night chat send stop to stop thi servic,spam,ham,0.9311179748897704,0.029073567090654766,0.03980845801957297
296,there are mani compani tell me the languag,ham,ham,0.9943000139155058,0.003045669193662913,0.002654316890829913
297,sorri i ll call later buzi,ham,ham,0.9957776985603106,0.0024345043995008878,0.0017877970401883828
298,u come n search tat vid not finishd,ham,ham,0.9814711148880604,0.008547072197760033,0.00998181291418054
299,i think just yourself thank and see you tomo,ham,ham,0.9916050976287396,0.0043662962945099,0.004028606076750831
300,i m gonna be home soon and i don t want to talk about thi stuff anymor tonight k ileav thi topic for now,ham,ham,0.997697532886697,0.0010377509665745535,0.00126471614672682
301,call now just 20p per min ntt ltd po box croydon cr9 5wb is a nation rate call,spam,smishing,0.08165680511005055,0.5904279642375404,0.3279152306524068
302,just got outta class gonna go gym,ham,ham,0.9869143862622808,0.006088395418699294,0.006997218319018453
303,congratul ore mo owo re wa enjoy it and i wish you mani happi moment to and fro wherev you go,ham,ham,0.9954033273848218,0.0024723992632822663,0.002124273351895816
304,yup ok thanx,ham,ham,0.9834643246038105,0.00877078316488215,0.007764892231308061
305,your brother is a geniu,ham,ham,0.9003555335285754,0.06344165799556803,0.03620280847585521
306,will i live local to you text a repli to hear strt back from me p per msg netcollex ltdhelpdesk repli stop to end,spam,ham,0.8232413467939655,0.08451135106213618,0.09224730214390053
307,joy s father is john then john is the name of joy s father mandan,ham,ham,0.9681760739100332,0.018077467132830954,0.013746458957135575
308,spoke with uncl john today he strongli feel that you need to sacrific to keep me here he s go to call you when he doe i beg you to just listen dont make ani promis or make it clear thing are not easi and i need you to pleas let us work thing out as long as i keep expect help my creativ will be stifl so pl just keep him happi no promis on your part,ham,ham,0.9998931712439846,7.353795661727054e-05,3.329079940427236e-05
309,i know i m lack on most of thi particular dramastorm s detail but for the most part i m not worri about that,ham,ham,0.9940804379046073,0.003147937730108769,0.0027716243652850152
310,we will hold your paytm amount after sometim complet your paytm kyc paytm offic ph,smishing,smishing,0.09972332237299927,0.889994365394451,0.010282312232547455
311,someon u know ha ask our date servic 2 contact you cant guess who call now all will be reveal po box m6 6wu,smishing,smishing,0.27934975291833786,0.6957463663410894,0.02490388074057229
312,didn t you get hep b immunis in nigeria,ham,ham,0.9766040767657692,0.011042805220529353,0.012353118013702213
313,how much is blackberri bold2 in nigeria,ham,ham,0.9760783183949906,0.012450623856120646,0.011471057748887422
314,haha good to hear i m offici paid and on the market for an 8th,ham,ham,0.9852923220730525,0.007778427804184672,0.006929250122759897
315,privat your account statement for show un redeem s i m point call identifi code expir 06 11 04,smishing,smishing,0.008961802552773407,0.9861480586685193,0.004890138778709319
316,dunno leh cant rememb mayb lor so wat time r we meet tmr,ham,ham,0.9980087373553677,0.0012796280283088443,0.0007116346163207379
317,is there a reason we ve not spoken thi year anyway have a great week and all the best in your exam,ham,ham,0.9969520423302423,0.001507625955332179,0.0015403317144220775
318,yeah i ll tri to scroung someth up,ham,ham,0.9884435706652773,0.007970493785632107,0.003585935549090398
319,lol for real she told my dad i have cancer,ham,ham,0.9910840622409501,0.004376880920298621,0.004539056838749491
320,ok that s fine,ham,ham,0.9911896082858994,0.005383723170771347,0.003426668543329371
321,how is your schedul next week i am out of town thi weekend,ham,ham,0.9896378728917342,0.0071230827998918665,0.0032390443083756123
322,i upload mine to facebook,ham,ham,0.9035656262409566,0.05370445480943298,0.042729918949612006
323,nationwid ha notic your debit card wa recent use on 29 11 15 04 43 at appl onlin store for 00 gbp if not you pleas urgent call fraud prevent on or int do not repli by sm,smishing,smishing,0.16741474860280436,0.8031426040830245,0.029442647314176708
324,sorri i ll call later at 30 min,ham,ham,0.9960704039220871,0.0022117679393895417,0.0017178281385249045
325,hey girl how r u hope u r well me an del r bak again long time no c give me a call sum time from lucyxx,ham,ham,0.9982783551946036,0.0008252361786350326,0.0008964086267587192
326,is toshiba porteg m gd,ham,ham,0.9422287792541224,0.03611709376500264,0.02165412698087432
327,hank lotsli,ham,ham,0.8113484087102178,0.10678391959798987,0.08186767169179227
328,derp which is wors a dude who alway want to parti or a dude who file a complaint about the three drug abus he live with,ham,ham,0.9906281670125089,0.00573633434945896,0.0036354986380347024
329,same as kalli dismissi in 2nd test,ham,ham,0.9510435851635028,0.03438231582166534,0.01457409901483362
330,had the money issu weigh me down but thank to you i can breath easier now i ll make sure you dont regret it thank,ham,ham,0.9963108126139689,0.002105685657917972,0.0015835017281114307
331,dad say hurri the hell up,ham,ham,0.9712256376932672,0.012749165552704191,0.01602519675402759
332,we re final readi fyi,ham,ham,0.9633648571507777,0.02589484691445992,0.010740295934760639
333,as a valu custom i am pleas to advis you that follow recent review of your mob no you are award with a bonu prize call,smishing,smishing,0.024493135421949228,0.9722266687985505,0.003280195779500549
334,ye pleas leav at lt gt so that at lt gt we can leav,ham,ham,0.9988302484347998,0.0007213237404147108,0.00044842782478868526
335,urgent your mobil number ha been award with a inr 2 00 prize guarante call from land line claim valid 12hr onli,smishing,smishing,0.00021576622111239946,0.999645070151051,0.00013916362783531928
336,hot live fantasi call now just 20p per min ntt ltd po box croydon cr9 5wb k,spam,spam,0.1079638255341875,0.4327600843450925,0.45927609012072135
337,i need an 8th but i m off campu atm could i pick up in an hour or two,ham,ham,0.9935637394475061,0.004149147532268122,0.0022871130202230332
338,ani chanc you might have had with me evapor as soon as you violat my privaci by steal my phone number from your employ s paperwork not cool at all pleas do not contact me again or i will report you to your supervisor,ham,ham,0.9972876571047202,0.002140154975826128,0.0005721879194518312
339,tomarrow i want to got to court at lt decim gt so you come to bu stand at 9,ham,ham,0.9990056288947602,0.0005458545263611884,0.00044851657887800606
340,some of them told accentur is not confirm is it true,ham,ham,0.9960071354448584,0.002138515200671098,0.0018543493544703003
341,i got lousi sleep i kept wake up everi 2 hour to see if my cat want to come in i worri about him when it cold,ham,ham,0.99881812428728,0.0004742163860423574,0.000707659326675261
342,shall i ask one thing if you dont mistak me,ham,ham,0.9953098595415709,0.002871919936989761,0.0018182205214394512
343,k do it at even da urgent,ham,ham,0.9892995158686217,0.0077347416329856785,0.0029657424983910285
344,sm servic for your inclus text credit pl goto login 3qxj9 unsubscrib with stop no extra charg help comuk cm2 9ae,spam,spam,0.10411873605818585,0.09377277712282933,0.8021084868189834
345,hi i got the money da,ham,ham,0.9927830954601556,0.003350250782154512,0.0038666537576886465
346,i m hungri buy smth home,ham,ham,0.9691527532451245,0.014820425456092403,0.016026821298784532
347,where did u go my phone is gonna die you have to stay in here,ham,ham,0.9938973521179346,0.004716745346474892,0.001385902535590809
348,can you plz tell me the an bslvyl sent via fullonsm com,ham,ham,0.9883014307696448,0.0063703064001801365,0.005328262830174964
349,ye watch footi but worri we re go to blow it phil nevil,ham,ham,0.9945502254118297,0.002886170247235084,0.0025636043409349375
350,how do friend help us in problem they give the most stupid suggest that land us into anoth problem and help us forgt the previou problem,ham,ham,0.9903542754940816,0.005842241480858295,0.0038034830250626653
351,no prob i will send to your email,ham,ham,0.9715856638558834,0.01394046165052682,0.014473874493589606
352,k k from tomorrow onward start ah,ham,ham,0.9433929899678979,0.027420823595169806,0.02918618643693354
353,then u drive lor,ham,ham,0.9844713853076847,0.007569946540395856,0.007958668151918221
354,no but heard abt tat,ham,ham,0.9715815207809622,0.015408353674784988,0.013010125544251709
355,sure but make sure he know we ain t smokin yet,ham,ham,0.9947349255009283,0.003241602006542903,0.002023472492529567
356,aight let me know when you re gonna be around usf,ham,ham,0.9989870745165483,0.0006062927286469166,0.00040663275480440006
357,are you still play with gautham,ham,ham,0.990909237058633,0.006030726296398789,0.003060036644967339
358,i hav almost reach call i m unabl to connect u,ham,ham,0.9151835872176747,0.05983707308699456,0.024979339695329457
359,umma did she say anyth,ham,ham,0.98879719450142,0.005983395631202038,0.005219409867379118
360,alrit sam it nic just checkin that thi is ur number so is it t b,ham,ham,0.9864526936678787,0.010574656650134689,0.0029726496819877622
361,oh onli 4 outsid player allow to play know,ham,ham,0.9662317603346627,0.01703003142475114,0.01673820824058631
362,dear custom your pay2tmkyc ha been expir it s will be bl0cked within 24 hour pleas contact custom care ph immedi to verifi,smishing,smishing,0.03370260774013219,0.9618294219312814,0.004467970328584888
363,no dice art class 6 thru 9 thank though ani idea what time i should come tomorrow,ham,ham,0.997535238433148,0.001369722331089927,0.0010950392357611633
364,text get more rington logo and game from question info txt co uk,spam,spam,0.3069692417055418,0.07154583546655907,0.6214849228278962
365,k jason say he s gonna be around so i ll be up there around lt gt,ham,ham,0.9991488160513778,0.00042299641876181627,0.0004281875298615061
366,babe how goe that day what are you do where are you i sip my cappuccino and think of you my love i send a kiss to you from across the sea,ham,ham,0.9996887373967751,0.00019012044936198862,0.0001211421538631379
367,even my brother is not like to speak with me they treat me like aid patent,ham,ham,0.9971718786860639,0.0016562415008971728,0.0011718798130399826
368,freemsg fanci a flirt repli date now join the uk fastest grow mobil date servic msg rcvd just 25p to optout txt stop to repli date now,spam,spam,0.16963464879365572,0.167667723299176,0.6626976279071705
369,what i m say is if you haven t explicitli told nora i know someon i m probabl just not gonna bother,ham,ham,0.9947534608626208,0.0032497072401119977,0.0019968318972702595
370,i ll hand her my phone to chat wit u,ham,ham,0.9677407459248082,0.014822360822195072,0.01743689325299665
371,er yep sure prop,ham,ham,0.9418810443894684,0.03201244627028701,0.02610650934024534
372,got it mail panren paru,ham,ham,0.9902830513818831,0.005255816304024697,0.004461132314092328
373,thanx4 today cer it wa nice 2 catch up but we ave 2 find more time more often oh well take care c u soon c,ham,ham,0.9988842303088576,0.0006952304251931213,0.0004205392659514507
374,u wake up alreadi wat u do u pick us up later rite i m take sq reach ard 7 smth 8 like dat u can check e arriv time c ya soon,ham,ham,0.9996752616771283,0.00014554227014303757,0.00017919605273130702
375,hi the way i wa with u 2day is the normal way thi is the real me ur uniqu i hope i know u 4 the rest of mylif hope u find wot wa lost,ham,ham,0.9971618598194434,0.0016061961125090423,0.0012319440680461176
376,i ve been search for the right word to thank you for thi breather i promis i wont take your help for grant and will fulfil my promis you have been wonder and a bless at all time,ham,ham,0.9939979304279564,0.004005541002506252,0.001996528569534478
377,thi messag is free welcom to the new improv sex dog club to unsubscrib from thi servic repli stop msg p 18 onli,spam,spam,0.31290488468386296,0.1807754748092208,0.5063196405069176
378,can help u swoop by pick u up from wherev ur other bird r meet if u want,ham,ham,0.9951686739911167,0.0025229108186549548,0.002308415190227114
379,gud mrng dear hav a nice day,ham,ham,0.9799342033465327,0.012278464809226066,0.007787331844239744
380,sorri i flake last night shit s serious goin down with my roommat what you up to tonight,ham,ham,0.9980438925494654,0.0009107322942594211,0.0010453751562742345
381,i m in offic now da where are you,ham,ham,0.998027598887186,0.0012682026739659952,0.0007041984388489544
382,that suck i ll go over so u can do my hair you ll do it free right,ham,ham,0.9988709590377886,0.0005456161863279879,0.0005834247758865908
383,xclusiv clubsaisai 2morow 28 5 soire special zouk with nichol from pari free rose 2 all ladi info,smishing,ham,0.5406471231053599,0.32639373050466036,0.13295914638997777
384,local covid19 studi compens up to 1 qualifi here cash4study1 com,smishing,ham,0.931656974097407,0.028704258726257127,0.039638767176337464
385,great so what attract you to the brotha,ham,ham,0.9748368170576732,0.015639769907644235,0.0095234130346835
386,are you the cutest girl in the world or what,ham,ham,0.9929553742262304,0.003145876690214676,0.003898749083554211
387,can you use foreign stamp for whatev you send them off for,ham,ham,0.9807408036128407,0.009560767965101564,0.009698428422060206
388,i hope you arnt piss off but id would realli like to see you tomorrow love me xxxxxxxxxxxxxx,ham,ham,0.9989197766601482,0.0005437876827555725,0.0005364356570978152
389,ok anyway no need to chang with what you said,ham,ham,0.9984688662436498,0.0007058858604590531,0.0008252478958902615
390,with my si lor we juz watch italian job,ham,ham,0.9905490185623187,0.005282774991004504,0.004168206446673335
391,mah b i ll pick it up tomorrow,ham,ham,0.9888553043650824,0.006764941766356277,0.004379753868560225
392,hey darlin i can pick u up at colleg if u tell me wen where 2 mt love pete xx,ham,ham,0.9989713440288347,0.00048532330245174964,0.0005433326687109157
393,enjoy the jamster videosound gold club with your credit for 2 new videosound 2 logo musicnew get more fun from jamster co uk 16 onli help call,spam,spam,0.35702745642877415,0.10444073417743911,0.5385318093937872
394,no rush i m not work i m in school so if we rush we go hungri,ham,ham,0.9944164500242463,0.003314979502432379,0.0022685704733227067
395,r u still work now,ham,ham,0.9824556825475462,0.009761096132682024,0.00778322131977201
396,atm block dear custom due to our system upgrad your atm card ha just been de activ to re activ call custom care for help now,smishing,smishing,0.018365394908072787,0.9780587570580768,0.0035758480338518982
397,thi phone ha the weirdest auto correct,ham,ham,0.9386053167996219,0.0384426816644066,0.022952001535970882
398,i wonder if your phone batteri went dead i had to tell you i love you babe,ham,ham,0.9959819652115063,0.00239068074395397,0.0016273540445419735
399,what u mean u almost done done wif sleep but i tot u go to take a nap yup i send her liao so i m pick her up at ard 4 smth lor,ham,ham,0.9997662856128195,0.0001091883149800726,0.00012452607220346816
400,ok but bag again,ham,ham,0.9887279315634704,0.005476546518271263,0.005795521918256993
401,and you will expect you whenev you text hope all goe well tomo,ham,ham,0.9891439235958863,0.0059792103240668285,0.004876866080044023
402,so u gonna get deu ex,ham,ham,0.9770810593995435,0.011597184311301805,0.01132175628915556
403,short but cute be a good person but dont tri to prove it good morn,ham,ham,0.9941529909377026,0.0035053400696478556,0.0023416689926487777
404,orang custom you may now claim your free camera phone upgrad for your loyalti call now on offer end 14thmarch t c s appli opt out availa,smishing,smishing,0.1592061029961605,0.7364209194707564,0.10437297753307988
405,free entri in 2 a wkli comp to win fa cup final tkt 21st may text fa to to receiv entri question std txt rate t c s appli over18 s,spam,spam,0.10862594119651846,0.27348289910274676,0.6178911597007379
406,i m done oredi,ham,ham,0.9655648679775066,0.02004319692894121,0.014391935093552565
407,you said to me befor i went back to bed that you can t sleep for anyth,ham,ham,0.9990602168937056,0.0005894072756883996,0.0003503758306085999
408,u have a secret admir who is look 2 make contact with u find out who they r reveal who think ur so special call on,smishing,smishing,0.02637699324140705,0.9727718220313842,0.0008511847272100095
409,sm ac blind date 4u rodds1 is 21 m from aberdeen unit kingdom check him out sm ac w icmb3cktz8r7 4 no blind date send hide,smishing,ham,0.5521965445178076,0.1120072614347543,0.3357961940474347
410,wait i will msg after lt gt min,ham,ham,0.9944021125524682,0.0031144663729093425,0.0024834210746210146
411,ffffffffff alright no way i can meet up with you sooner,ham,ham,0.9953262582713207,0.002277815467791813,0.0023959262608874566
412,how are you my love are you with your brother time to talk english with him grin say hey muhommad penni say hello from across the sea,ham,ham,0.999120826064462,0.0004971697207599432,0.00038200421478097965
413,that s signific but dont worri,ham,ham,0.9882790444966888,0.006600952441887281,0.005120003061422548
414,is she repli ha boy chang hi phone number,ham,ham,0.9656439622594597,0.021467081752610615,0.012888955987930863
415,how i noe she s in da car now later then c lar i m wear short,ham,ham,0.9974784825800437,0.001232670432851476,0.0012888469871061789
416,near kalainar tv offic thenampet,ham,ham,0.9447440308750606,0.030923190988155675,0.024332778136783296
417,storm msg wen u lift d phne u say hello do u knw wt is d real mean of hello it s d name of a girl ye and u knw who is dat girl margaret hello she is d girlfrnd f grahmbel who invnt telphon g o o d n i g h t,ham,ham,0.9631893600008988,0.01755616801166736,0.0192544719874397
418,sm servic for your inclus text credit pl goto login unsubscrib with stop no extra charg help po box ip4 5we,spam,spam,0.13676175668444326,0.17499087831344648,0.6882473650021103
419,hey what happen de are you alright,ham,ham,0.9967941453558903,0.002093066014237245,0.0011127886298733464
420,you have been special select to receiv a pound award call befor the line close cost 10ppm 16 t cs appli ag promo,smishing,smishing,0.08562725762778743,0.8939856492281497,0.020387093144065862
421,aiyo u so poor thing then u dun wan 2 eat u bath alreadi,ham,ham,0.9950436447009596,0.0026938280703283474,0.0022625272287092662
422,wat time do u wan 2 meet me later,ham,ham,0.9970571650070341,0.0015029242741330078,0.0014399107188322721
423,id have to check but there s onli like 1 bowl worth left,ham,ham,0.9864775954550447,0.008972271598275823,0.004550132946677825
424,yep the great loxahatche xma tree burn of lt gt start in an hour,ham,ham,0.9943286080492857,0.0030577812310897175,0.002613610719628012
425,sm auction a brand new nokia is up 4 auction today auction is free 2 join take part txt nokia to now hg suit 2land row w1j6hl,spam,spam,0.2085799387742148,0.10820910067624345,0.6832109605495389
426,i not free today i haf 2 pick my parent up tonit,ham,ham,0.9896531600803838,0.005784194446548889,0.00456264547306578
427,if you re think of lift me one then no,ham,ham,0.9962756808934534,0.0026342443308923556,0.001090074775655842
428,thi is wish you a great day moji told me about your offer and as alway i wa speechless you offer so easili to go to great length on my behalf and it stun my exam is next friday after that i will keep in touch more sorri,ham,ham,0.9996481067528217,0.00016879241740843704,0.00018310082977341925
429,oh i wa thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb oki lor u call me when readi,ham,ham,0.9989056061930174,0.0005602099872194131,0.0005341838197644458
430,machan you go to gym tomorrow i wil come late goodnight,ham,ham,0.9958351906216587,0.0023136553579647494,0.0018511540203757092
431,hey i ve book the 2 lesson on sun liao,ham,ham,0.9817671970003135,0.0093455800920565,0.008887222907629177
432,aight lemm know what s up,ham,ham,0.9945534279885454,0.0025665320928129867,0.002880039918642007
433,oh icic k lor den meet other day,ham,ham,0.9967231359622396,0.0017847475571935404,0.0014921164805668438
434,januari male sale hot gay chat now cheaper call nation rate from 1 5p min cheap to 7 8p min peak to stop text call 10p min,spam,spam,0.19348581770117124,0.26864374298150856,0.537870439317322
435,i don t run away frm u i walk slowli amp it kill me that u don t care enough to stop me,ham,ham,0.9885020079997425,0.00579426544843128,0.005703726551827567
436,did you see that film,ham,ham,0.9902020079239876,0.004745878455779877,0.0050521136202321
437,subscrib to weekli rington get 1st week free send subpoli to 3 per week stop sm,spam,spam,0.09432296642724873,0.06806913097382604,0.8376079025989283
438,what s up bruv hope you had a great break do have a reward semest,ham,ham,0.9958977504864933,0.002574125414394599,0.0015281240991134514
439,excel wish we were togeth right now,ham,ham,0.9901776246906854,0.005390140470327118,0.004432234838989077
440,just drop em off omw back now,ham,ham,0.9708310704281424,0.014657950921580582,0.014510978650278448
441,sorri about that thi is my mate phone and i didnt write it love kate,ham,ham,0.9961612105326455,0.002173092630221921,0.0016656968371330041
442,that s a shame mayb cld meet for few hr tomo,ham,ham,0.976481628787812,0.013720914854021228,0.009797456358165616
443,dear sir salam alaikkum pride and pleasur meet you today at the tea shop we are pleas to send you our contact number at qatar rakhesh an indian pl save our number respect regard,ham,ham,0.9881580965136042,0.009835365369906457,0.0020065381164915633
444,when login dat time dad fetch home now,ham,ham,0.9891991286783958,0.005718396836088304,0.005082474485517628
445,friendship poem dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r alway my dear gud ni8,ham,ham,0.9930361632111995,0.0037852291009232365,0.0031786076878801326
446,i m work technic support voic process,ham,ham,0.9335536508762916,0.03685925634727146,0.029587092776438555
447,oh god i am happi to see your messag after 3 day,ham,ham,0.9937039570655486,0.0033766182024754874,0.0029194247319754654
